,type,bedrooms,bathrooms,nearest_station,address,price,postcode,size_imputed,source,lat,long,ages_0_15,ages_16_29,ages_30_44,ages_45_65,ages_66_plus,pop_density,couple_children_dependent,couple_children_nondependent,lone_parent,single,other_multi,owned_outright,owned_mortgage,rented_social,rented_private,usual_residents,nonusual_residents,house_detached,house_semidetached,house_terraced,flat,economic_inactive,employee,self-employed,unemployed,student,unqualified,level_1,level_2,apprenticeship,level_3,level_4,other,good_health,fair_health,bad_health,public_transport_accessibility,mean_income
1138,apartment,2,1,0.2,Cromwell Road London SW7,2800,SW7,861.7763713080169,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1139,flat,2,2,0.2,"Cromwell Road, South Kensington, London, SW7",2817,SW7,765.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1140,flat,1,1,0.2,"Gloucester Road, South Kensington, London, SW7",2535,SW7,447.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1141,apartment,3,3,0.4,Ennismore Gardens Knightsbridge SW7,34645,SW7,861.7763713080169,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1142,flat,2,1,0.2,"Empire House, Thurloe Place, Knightsbridge, London, SW7",5200,SW7,956.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1143,apartment,2,2,0.2,"Queen's Gate, South Kensington, London, SW7",3445,SW7,861.7763713080169,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1144,flat,2,2,0.0,"Brechin Place, South Kensington, London SW7",9100,SW7,1331.0,zoopla,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1145,mews house,2,2,0.2,"Astwood Mews, South Kensington, London SW7",3792,SW7,1058.3333333333333,zoopla,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1146,flat,2,2,0.0,"Queen's Gate, South Kensington, London SW7",3445,SW7,1058.3333333333333,zoopla,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1147,flat,4,3,0.0,"Cranley Mansions, Gloucester Road, London SW7",19933,SW7,1058.3333333333333,zoopla,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1148,apartment,1,2,0.1,"Battersea Power Station, Nine Elms, London SW8",5417,SW8,861.7763713080169,rightmove,51.47653331454382,-0.1328225755045222,0.1488448675749414,0.2660969568505896,0.2970644000096826,0.2052144933320528,0.0827792822327352,129.56645789839945,0.1008225469728602,0.1926986778009736,0.1364551148225452,0.3566778009742515,0.2136123869171899,0.1157988865692432,0.1884189283228958,0.3824384133611666,0.2845191370911649,0.9621858037578248,0.0378141962421708,0.0154572025052192,0.0411551844119692,0.1332853166318719,0.8082199025748162,0.2248642077956645,0.5638496256965612,0.1177154578467562,0.0563275541366274,0.0372431545243968,0.1371878914405012,0.0792456506610976,0.0921816283924852,0.0108705636743215,0.0921210855949899,0.4748747390396571,0.1135991649269328,0.8510292275574204,0.105423103688239,0.0435274878218509,4.989144050104296,45099.37230340988
1149,flat,2,2,0.1,"St. George Wharf, Vauxhall, London, SW8",2579,SW8,708.0,rightmove,51.47653331454382,-0.1328225755045222,0.1488448675749414,0.2660969568505896,0.2970644000096826,0.2052144933320528,0.0827792822327352,129.56645789839945,0.1008225469728602,0.1926986778009736,0.1364551148225452,0.3566778009742515,0.2136123869171899,0.1157988865692432,0.1884189283228958,0.3824384133611666,0.2845191370911649,0.9621858037578248,0.0378141962421708,0.0154572025052192,0.0411551844119692,0.1332853166318719,0.8082199025748162,0.2248642077956645,0.5638496256965612,0.1177154578467562,0.0563275541366274,0.0372431545243968,0.1371878914405012,0.0792456506610976,0.0921816283924852,0.0108705636743215,0.0921210855949899,0.4748747390396571,0.1135991649269328,0.8510292275574204,0.105423103688239,0.0435274878218509,4.989144050104296,45099.37230340988
