,pcd_adjusted,lat,long,ages_0_15,ages_16_29,ages_30_44,ages_45_65,ages_66_plus,pop_density,couple_children_dependent,couple_children_nondependent,lone_parent,single,other_multi,owned_outright,owned_mortgage,rented_social,rented_private,usual_residents,nonusual_residents,house_detached,house_semidetached,house_terraced,flat,economic_active,economic_inactive,employee,self-employed,unemployed,student,unqualified,level_1,level_2,apprenticeship,level_3,level_4,other,good_health,fair_health,bad_health,public_transport_accessibility,mean_income
180,SE1,51.498190559878154,-0.09029283420115056,0.12886527237348877,0.32142048756257835,0.28370640465402636,0.1886470529533007,0.0773607824565884,124.76020827624006,0.08381309947931131,0.20070238421485556,0.10495012332145667,0.39283666758016367,0.2179090161688168,0.07487969306659449,0.15547793916141572,0.4156240065771478,0.3170992052617173,0.9503592765141444,0.04966456563442148,0.005850369964373984,0.016845711153741318,0.0630082214305266,0.9136859413537627,1078.3798300904357,0.2714845704017583,0.5310027209977759,0.09240943375639209,0.05080807420852412,0.05429520063553155,0.14173609208001875,0.07623211838860215,0.08001781309947471,0.008882433543436376,0.12758235132913448,0.4836840230200136,0.08227815839956538,0.8534401205809847,0.10252863798300811,0.044135379556043325,6.544094272403452,47944.87366401754
181,SE10,51.48400248034213,0.0007461136752136717,0.17731418331804907,0.2454144388034402,0.3107557668367694,0.17302543857205108,0.09349017246969019,73.44957264957264,0.14393076923076928,0.2456717948717967,0.10548803418803383,0.35238547008547133,0.15292222222222168,0.1295683760683748,0.2370880341880364,0.3170418803418793,0.28987692307691987,0.9601427350427323,0.03985726495726503,0.02091452991452962,0.05892393162393182,0.33769658119658075,0.5823777777777749,977.874358974359,0.23893053486212507,0.5430810218508746,0.11677843289447157,0.048146971765661156,0.053063038626870285,0.14221282051282022,0.0709230769230778,0.09194957264957088,0.010310256410256477,0.09896837606837533,0.5106632478632489,0.07520170940170948,0.8563555555555616,0.09972051282051211,0.04373675213675133,4.753418803418784,54266.35299145299
182,SE11,51.48950984965057,-0.10906199184149311,0.14735939159934958,0.2950579263481843,0.28106712932631595,0.19439547246533254,0.08212008026081337,153.020979020979,0.08806526806526799,0.1832960372960361,0.14191142191142206,0.3674079254079208,0.21897785547785753,0.08403613053613089,0.1599673659673661,0.43856643356643743,0.26730885780885716,0.9427995337995217,0.057200466200465754,0.008620046620046675,0.019548951048950988,0.12242540792540797,0.8491083916084053,1045.5990675990677,0.2610539554479721,0.5354125935948507,0.09724615641044886,0.05642936549138597,0.04985792905534808,0.1502785547785551,0.08260489510489474,0.09120046620046716,0.010604895104895018,0.10703962703962804,0.4639102564102548,0.0943717948717945,0.8434592074592192,0.10643123543123395,0.05017016317016245,6.913403263403245,42592.92773892774
183,SE12,51.446044163341604,0.025920568578553623,0.1934604800196412,0.18474139548238083,0.2479299899366627,0.23153142121865708,0.14233671334266168,52.6783042394015,0.16505486284289236,0.23437905236907536,0.13059975062344098,0.36265710723191735,0.1074613466334164,0.23332668329176912,0.30070947630922845,0.24647381546134767,0.19696259351620846,0.9726670822942625,0.027332917705735586,0.07259102244389028,0.1912069825436407,0.248300498753117,0.4876209476309231,861.9600997506234,0.2704876397986287,0.5315791182472686,0.11194360178746539,0.05309066919360827,0.032898970973026395,0.19724064837905078,0.11893391521197054,0.13252119700748055,0.0190548628428926,0.10577182044887772,0.35180174563590944,0.0746022443890275,0.8233690773067394,0.12561471321695816,0.05107481296758136,3.470822942643388,46169.25561097257
184,SE13,51.45929847272633,-0.010488261471861394,0.17852991448173403,0.24498997231520547,0.3106647208115354,0.1818664469401537,0.08394894545137534,90.40519480519481,0.13640259740259722,0.20295151515151447,0.1194216450216469,0.37158095238094335,0.17023116883116798,0.14156103896103986,0.2419740259740294,0.22862077922078322,0.3492225108225063,0.9659948051948035,0.03400519480519473,0.025452813852814202,0.08811082251082071,0.22215411255411405,0.6644978354978448,1012.1696969696969,0.23725684927618115,0.5409096829830056,0.11200201321566453,0.06095752815288014,0.04887392637226509,0.1401004329004357,0.08715497835497957,0.10444242424242202,0.011575757575757505,0.09505194805194617,0.4617004329004376,0.1005818181818166,0.8393021645021674,0.11301471861471946,0.04776536796536732,5.738441558441608,42483.60692640692
185,SE14,51.47547021066305,-0.04311203641092325,0.1907785977234482,0.3005813939342239,0.25967588320622387,0.17984140163115056,0.06912272350495183,106.01820546163849,0.12494148244473181,0.15962288686606005,0.1775253576072836,0.3094109232769826,0.22883745123537183,0.0784863459037714,0.19185695708712783,0.4065123537061115,0.3003172951885577,0.9724642392717855,0.02753576072821821,0.030560468140442207,0.06841222366710034,0.2807191157347214,0.619817945383612,913.8777633289988,0.2904883285690754,0.461039289559799,0.0947185845520691,0.07322549652215339,0.08052830079690097,0.17852535760728133,0.09636671001300347,0.1141664499349806,0.009167750325097536,0.13333680104031218,0.36747984395318684,0.10089076723016886,0.8359115734720393,0.11310923276983081,0.05097919375812767,5.717035110533127,35551.51885565669
186,SE15,51.47273365064472,-0.06706064172448033,0.2162327115156442,0.2188936795459843,0.2746415151907984,0.21042532867390903,0.07980676507367242,121.83102081268582,0.14326015857284197,0.15446184340931193,0.17773835480673503,0.3223017839445028,0.2019018830525306,0.07349058473736461,0.17075817641228583,0.5297854311199323,0.19462338949455218,0.9837304261645187,0.016269573835480226,0.025003468780971885,0.06731268582755133,0.20531714568880866,0.7005104063428996,1085.990089197225,0.29009951521117927,0.48835766466675756,0.08760044750586557,0.07718519617991866,0.05675717643627884,0.194313181367689,0.11265361744301453,0.12487710604559178,0.012969772051536288,0.10357631318136955,0.34415014866205124,0.1075574826560973,0.8280495540138595,0.11740634291377451,0.054482656095143064,5.2897423191278765,36276.45441030723
187,SE16,51.496559743013904,-0.05482558183632729,0.1558408902063306,0.28798917161622467,0.2925184145580303,0.1872061993578282,0.07644532426159055,123.76447105788424,0.10822355289421201,0.21052544910179352,0.13075848303393195,0.347794411177648,0.2026217564870256,0.08499451097804454,0.1871766467065847,0.41885329341316413,0.2632694610778457,0.968141217564866,0.03185878243512927,0.015308383233532829,0.055041417165669196,0.15896007984031774,0.7681966067864235,1074.9196606786427,0.25243312151940983,0.5589834171684206,0.08793707812792943,0.05636883071256559,0.044277552471689435,0.17657834331337455,0.08829840319361144,0.088353293413173,0.011982534930139802,0.09223453093812463,0.44710978043912025,0.09553792415169818,0.8465868263472902,0.10488872255488974,0.048702594810379654,3.999500998003955,47156.81936127745
188,SE17,51.488514883152455,-0.0946905896739142,0.17180413071949902,0.30422074516185904,0.2656671297193444,0.18254253750136812,0.0757654568979308,171.66666666666666,0.10368568840579548,0.17103985507246106,0.15218840579710277,0.3211557971014469,0.25162590579710126,0.04991666666666725,0.12816576086956438,0.5040452898550771,0.2805615942028989,0.9585733695652058,0.0414266304347824,0.009965579710145098,0.02451630434782588,0.11233876811594157,0.8528306159420425,957.7916666666666,0.292522860366204,0.4954677431312543,0.08548089874275283,0.06474565458211971,0.06178284317767774,0.17964221014493217,0.098001811594201,0.10249456521739286,0.012218297101449041,0.12351811594202997,0.3720081521739179,0.11264311594202804,0.8389574275362454,0.10744746376811354,0.05366576086956374,6.395108695652189,36136.88496376811
189,SE18,51.48541037192288,0.07112618231540666,0.24045385289091914,0.2291951820640359,0.26924672635560437,0.18731016542755494,0.07379407326188371,98.85369188696446,0.1668979033728336,0.1572803099361897,0.18148678213309294,0.3319453053782997,0.1622835004557846,0.09454329990884028,0.17004922515953014,0.47213491340017644,0.22769507748405401,0.9403505013673732,0.05964949863263577,0.02958340929808559,0.09117593436645507,0.25087146763902357,0.628332725615316,828.2766636280766,0.30417793137248633,0.45896102820588147,0.08456036804073662,0.07818616325900105,0.0741145091218841,0.22135870556062298,0.1281043755697361,0.13820920692798508,0.013957155879671742,0.10880765724703656,0.2849001823154067,0.10468413855970825,0.83436508659982,0.11152780309936206,0.05391294439380189,4.769917958067434,34617.01777575205
190,SE19,51.41823828137249,-0.08522635980392232,0.18970603475214212,0.17548521477146273,0.3259482713022286,0.22362912018988118,0.08523135898428183,90.39803921568627,0.14039509803921352,0.21161568627451138,0.1506343137254891,0.39128333333333243,0.10609509803921495,0.15225294117647134,0.2989519607843126,0.233855882352939,0.2971725490196079,0.9776382352941286,0.02236176470588217,0.06162647058823528,0.11729999999999773,0.14495882352941203,0.6759137254901889,1059.0980392156862,0.2232012171987603,0.556864908581424,0.12655598358715894,0.06259804160647196,0.030779849026177364,0.13324117647058745,0.10622549019607716,0.12240392156862882,0.013142156862745212,0.10373529411764691,0.4400529411764745,0.08136764705882339,0.854277450980395,0.1059588235294106,0.03972647058823579,4.050588235294072,41712.160784313724
191,SE1P,51.49277489625089,-0.08015109124999872,0.1375298560856135,0.2695419661186712,0.2829942546456542,0.19953514348040638,0.11039877966966356,105.965,0.07302875000000036,0.19198999999999838,0.1139962500000005,0.40294750000000173,0.21903749999999658,0.06100499999999995,0.17296000000000117,0.4509800000000029,0.2970437499999975,0.9669799999999917,0.033020000000000375,0.002003750000000001,0.019981249999999687,0.06892875000000094,0.9080862500000079,1039.38375,0.2794203552470812,0.5174127402136549,0.08738698121510512,0.05686378790081383,0.05891613542333853,0.185912500000004,0.07401749999999951,0.06903875000000094,0.01099625,0.14591625000000072,0.44110999999999445,0.07400624999999952,0.8200612500000064,0.13294249999999885,0.047994999999999594,5.1019999999999355,44169.33
192,SE2,51.491083346839616,0.1144531977309563,0.2652407781266128,0.1861572259211101,0.23211707343995766,0.2237818673144936,0.09270305519782279,66.04700162074555,0.20737601296596517,0.19769529983792766,0.1921312803889784,0.2794165316045357,0.12338735818476501,0.16558995137763463,0.2847260940032452,0.35257860615883446,0.1697828200972444,0.9731021069692036,0.02689789303079421,0.04537601296596468,0.17267260940032392,0.4172285251215532,0.3629092382495957,840.6693679092383,0.3043265321877132,0.4860779541682556,0.08696786810646395,0.07453662982275223,0.04809101571481461,0.22896110210696824,0.14991572123176583,0.15225283630470107,0.021732576985413227,0.09788168557536471,0.2607504051863856,0.08847163695299715,0.8251199351701777,0.11848298217179902,0.05652188006482962,2.893030794165304,34981.270664505675
193,SE20,51.413035468504255,-0.05811096719160076,0.21434021719074778,0.19390632033347896,0.2719701612237053,0.22787795176529468,0.09190534948677974,88.40419947506561,0.15530314960629843,0.1950498687664045,0.1650682414698155,0.3927047244094515,0.09160498687664052,0.14275196850393784,0.29400131233595816,0.30604068241469984,0.23385170603674393,0.9622965879265019,0.03770341207349027,0.020641732283464748,0.09616666666666582,0.28939107611548504,0.5936286089238881,914.5209973753281,0.2539480500927967,0.5338679088760192,0.10561521970456136,0.06900975046292675,0.037559070863694276,0.17910629921259874,0.13904593175852964,0.14360629921259963,0.017904199475065483,0.1081062992125978,0.3363845144356931,0.07641732283464542,0.8304750656168036,0.12007742782152135,0.04929133858267706,4.371259842519685,37914.320209973754
194,SE21,51.438332763051974,-0.088474690763052,0.2153802112455372,0.15822523759037402,0.23759873588166439,0.25547530623276704,0.13332050904965606,45.3714859437751,0.2140120481927703,0.2596847389558235,0.12521887550200742,0.27962449799196915,0.1210261044176708,0.28098192771084246,0.3046787148594372,0.19824297188754791,0.19297188755019987,0.975732931726913,0.024267068273092506,0.14647590361445714,0.2174016064257014,0.19303413654618445,0.44279518072289753,838.5522088353414,0.2847781888762424,0.4965680597817411,0.15660668818605653,0.03898092180703935,0.02306614134891711,0.11373694779116512,0.0721365461847395,0.10766465863453786,0.009995983935742825,0.09268674698795218,0.5395160642570264,0.06436947791164711,0.8702690763052191,0.09333534136546234,0.03627510040160654,3.1686746987951606,69645.71485943775
195,SE22,51.45460055591766,-0.07256322909880546,0.189453867947619,0.16649949773978964,0.3401859572392674,0.21465044990987442,0.08921022716345046,122.8686210640608,0.19328447339847987,0.2683995656894691,0.09662649294245418,0.29975135722041174,0.14162975027144523,0.17824972855591797,0.3470857763300811,0.2178143322475579,0.24318675352877356,0.9699326818675386,0.03006731813246481,0.022312703583061925,0.11503908794788312,0.35793051031487716,0.504479913137895,1056.030401737242,0.2074956978809323,0.5871681427769114,0.1356941260391312,0.042739764427875034,0.026902268875149436,0.12642562432138868,0.07500434310532102,0.08885993485342002,0.012697068403908643,0.08641476655808913,0.552236699239952,0.05828447339847942,0.8630857763300802,0.09549294245385438,0.0411368078175895,3.9804560260586497,60659.638436482084
196,SE23,51.44015508763369,-0.05007872638753669,0.19539409887253625,0.1863284605424652,0.31482768667977407,0.215869105512229,0.08758064839298835,92.66796494644596,0.15099221032132534,0.21133592989289268,0.1424605647517054,0.3624264849075002,0.1326407010710824,0.14665628042843096,0.2810331061343734,0.27413826679649245,0.25220545277507106,0.9777585199610697,0.02224148003894856,0.048410905550145635,0.11281986368062001,0.18244401168452,0.655902629016548,951.5423563777994,0.232215841509533,0.5421935560575678,0.128204929877308,0.058927958077000894,0.038457714478575836,0.15319084712755518,0.09711295034079767,0.11803213242453732,0.013047711781889093,0.10283446932814036,0.43821518987341984,0.07745472249269787,0.8369084712755473,0.11241772151898743,0.050728334956183375,4.166212268743851,45427.262901655304
197,SE24,51.45688152613232,-0.10027334320557511,0.19136806449020607,0.22325725545483804,0.30448991574015677,0.20545874560700617,0.07542601870779424,103.7787456445993,0.16400871080139304,0.2222421602787467,0.13066376306620184,0.30188153310104454,0.18151567944250835,0.1588397212543549,0.2501567944250881,0.3049355400696873,0.2618728222996526,0.9808519163763079,0.01914808362369321,0.030777003484320664,0.13377700348432087,0.22412543554006908,0.6109425087107997,1249.8937282229965,0.21336232530492324,0.5601300493909612,0.14220527597480323,0.051365159200547926,0.03293719012876016,0.11234494773519091,0.07041114982578395,0.09383101045296172,0.010364111498257828,0.08982578397212519,0.5553797909407686,0.06779965156794422,0.8709407665505285,0.08970557491289212,0.03934668989547068,5.011324041811857,57023.466898954706
198,SE25,51.39808623136509,-0.07747542110358202,0.23182075590587026,0.1825435682196658,0.2577631903598183,0.24146872361900443,0.08640376189564136,101.49370764762827,0.13930203291384297,0.15398160696999147,0.20617037754114187,0.39383252662149115,0.106670861568247,0.1392342691190699,0.3278141335914758,0.2076902226524676,0.30449370764762995,0.9705701839303005,0.029429816069699893,0.028497579864472388,0.13391190706679507,0.28751210067763755,0.5500232333010623,893.4762826718296,0.27169119117194673,0.5088788115549644,0.09274528925201708,0.08302812999049443,0.04365657803058273,0.17364085188770556,0.14640367860600265,0.1612545982575014,0.020354307841239174,0.11598741529525633,0.30188480154888686,0.08100968054211075,0.8223388189738594,0.12540851887705726,0.05219361084220695,4.252855759922523,33001.20619554695
199,SE26,51.42772394824077,-0.05431936231884118,0.21338635594244584,0.18110488829965796,0.289037705712932,0.2151188988886541,0.10135215115631026,89.72670807453416,0.14606314699793033,0.1997153209109739,0.16394409937888435,0.3798768115941994,0.11036231884057927,0.14310351966873627,0.27086749482401706,0.32938716356107917,0.233072463768118,0.974132505175991,0.02586749482401679,0.030233954451345923,0.10563768115941972,0.19149689440994036,0.6703033126294069,898.0776397515529,0.2625046394230618,0.5270108538549406,0.11155301778634055,0.06286995806136936,0.0360615308742921,0.18031987577639808,0.11179192546583755,0.12735403726707947,0.014559006211180246,0.10353312629399554,0.3817587991718361,0.08121739130434694,0.8213126293995763,0.12610041407867584,0.052714285714285124,4.139130434782627,40916.247412008284
200,SE27,51.43037726557862,-0.10163727299703254,0.22884657017349624,0.19252567623451788,0.291395176932226,0.2011128967758535,0.0861196798839083,85.87091988130564,0.15882640949554833,0.1795074183976258,0.17806676557863527,0.3462017804154281,0.13725519287833926,0.11454302670623084,0.26715727002967327,0.32753264094955437,0.2716261127596439,0.9698827893175154,0.030117210682492616,0.03242284866468861,0.16795697329376896,0.20205192878338193,0.5959347181008907,932.3382789317508,0.2603244902721194,0.5230853207747633,0.11129053762257135,0.06681388032017524,0.038485771010372975,0.1718041543026697,0.10509643916913962,0.1183367952522247,0.016124629080118736,0.10415133531157261,0.3813560830860535,0.10263649851632135,0.8345756676557868,0.11144807121661658,0.05408011869436225,4.390652818991111,41092.31602373887
201,SE28,51.501203259720214,0.10435692846034221,0.2873434703674223,0.19463905325371966,0.274924843150271,0.1958620548954356,0.04723057833314604,73.72783825816485,0.24830793157076123,0.16177760497667384,0.19476827371695304,0.2436671850699819,0.15139813374805441,0.07141835147745018,0.3232783825816531,0.28010419906687767,0.2767449455676501,0.9835629860031031,0.016437013996889568,0.05984447900466582,0.20111353032659263,0.40925349922239473,0.32955365474338977,929.4401244167963,0.28291596783244083,0.49075464721618584,0.10059844651334646,0.07232686961274022,0.05340406882528407,0.16691912908242637,0.13540590979782188,0.1474199066874028,0.014558320373250302,0.09148055987558368,0.34012752721617334,0.10371850699844369,0.8714152410575443,0.08528460342146134,0.04365474339035769,2.5519440124416524,38007.46034214619
202,SE3,51.46861903680477,0.017608700078308476,0.1749202913583006,0.18443862428965563,0.28694452191092557,0.21788209856503377,0.1358144638760748,47.294440093970245,0.17001174628034454,0.2768559122944422,0.08664291307752472,0.3552701644479322,0.11076585747846694,0.2319295223179297,0.2772458888018778,0.22191151135473952,0.250903680501177,0.9685324980422998,0.03146750195771377,0.06233907595928002,0.16938214565387427,0.2510759592795588,0.5172067345340741,941.6162881754111,0.2519851190664264,0.5530328204826781,0.12789167640430088,0.03916078341576521,0.027929600630827497,0.1415661707126088,0.07764917776037608,0.10132576350822173,0.012108848864526156,0.0943860610806567,0.5179373531714955,0.05510023492560592,0.849942834769007,0.10412764291307704,0.045943617854345774,3.550352388410414,62671.33202819107
203,SE4,51.46171594854886,-0.03541507651715047,0.19038641540446433,0.23371814016289047,0.30367005315683476,0.2014877862974717,0.07073760497834028,107.57387862796834,0.15332453825857587,0.18282981530343043,0.1577137203166224,0.31974010554089977,0.18612401055408875,0.11852110817941962,0.2535751978891805,0.31737598944590967,0.2752810026385217,0.9820237467018577,0.01797625329815297,0.02566226912928746,0.1020211081794198,0.26229023746701813,0.6097810026385218,1029.4327176781003,0.24331234712779556,0.5228201026122758,0.11735063908560703,0.062312757355795306,0.05420415381852894,0.14171372031662224,0.09714379947229516,0.11009234828495935,0.008332453825857539,0.11978364116094865,0.43248284960422606,0.09042084432717776,0.8479102902374686,0.10504485488126716,0.04664643799472307,4.626649076517205,41941.182058047496
204,SE5,51.47410033288575,-0.09287947181207958,0.20523181151334124,0.23604473988443214,0.2681611635996403,0.21589755795268778,0.07466472704989222,143.4986577181208,0.12561476510067182,0.14741744966442882,0.1795906040268436,0.3424570469798609,0.20481744966442633,0.07350939597315297,0.15730872483221675,0.5350181208053725,0.21196912751678285,0.9838778523489854,0.016122147651006998,0.016241610738255117,0.036699328859060666,0.09873825503355765,0.8478228187919463,989.1442953020135,0.27838201900438253,0.5023825537469454,0.0961889314087886,0.06908353309410252,0.05396296274578291,0.1709000000000024,0.10800805369127622,0.11243355704698006,0.01230671140939614,0.11015503355704884,0.37587651006710837,0.11022483221476419,0.8406013422818658,0.10945234899328754,0.04962214765100782,5.2728859060403055,37922.29060402684
205,SE6,51.43855925313971,-0.01755752941176485,0.22766615098178783,0.189646989037037,0.23781929429431026,0.2360675395562293,0.1088000261306358,75.46794448116326,0.16133113020489184,0.1865631196298767,0.1768208856576367,0.3353654990085908,0.13947124917382983,0.17483873099801794,0.3202009253139439,0.25660608063449997,0.22964177131526883,0.9806232650363497,0.019376734963648015,0.03932782551222765,0.24432055518836507,0.2360779907468626,0.4795228023793827,899.0674157303371,0.2960560299064234,0.493446151057683,0.09793903986364355,0.06797941204801655,0.044579367124243034,0.20200660938532647,0.12575545274289332,0.14622736285525625,0.017157964309319373,0.10554659616655661,0.3149001982815581,0.08851156642432134,0.8127851949768742,0.12825974884335833,0.05887442167878327,4.159748843357554,38780.99735624587
206,SE7,51.485192355283495,0.03182932924961726,0.210178771099843,0.22160564858358295,0.277993353742723,0.1931097729006688,0.09711245367318454,67.05972434915773,0.16157580398162424,0.2126232771822377,0.13833843797855974,0.3241056661562018,0.1634486983154664,0.1344257274119436,0.257277182235837,0.3856830015313966,0.20855895865237473,0.9768085758039801,0.023191424196018304,0.027364471669219088,0.14214854517611009,0.35713476263400085,0.4730183767228231,856.5681470137825,0.2752124043389451,0.5040522800497244,0.10187790532368986,0.05859235128560034,0.06026505900204359,0.1998223583460949,0.1066937212863715,0.11288667687595683,0.015617151607963217,0.10153905053598769,0.3739157733537502,0.08959264931087256,0.8266462480857576,0.11705359877488418,0.05615160796324595,4.134915773353726,42225.78407350689
207,SE8,51.48160955099753,-0.02886021618625257,0.20000376213616602,0.27271119407272454,0.2736006693989417,0.18495480286454086,0.06872957152762943,115.41906873614191,0.11225720620842512,0.14949556541020056,0.1795543237250558,0.3790388026607458,0.1795942350332591,0.05828824833702913,0.1420277161862526,0.5017161862527679,0.26661529933481165,0.9716064301552121,0.028450110864745023,0.015171840354767067,0.04579157427937949,0.13849113082040002,0.8004955654102024,896.5986696230599,0.29372454774455575,0.4833938988204704,0.08567193458365369,0.07218249744943196,0.06502712140189239,0.18441906873614214,0.10873392461197326,0.11600886917960072,0.010178492239467807,0.11442239467849243,0.3569667405764954,0.10891019955654087,0.8312128603104261,0.11586141906873637,0.05292904656319303,4.282150776053233,33594.170731707316
208,SE9,51.4460945623892,0.0546093991720871,0.1857094823856784,0.19607428613802502,0.2141511942389987,0.24036290517286946,0.16370213206442924,43.904790065050264,0.17862684801892145,0.26813660555884666,0.12214251921939559,0.3383690124186929,0.09262093435836616,0.25998166765228004,0.31771969248965265,0.2697037256061537,0.13150206978119588,0.9728574807806067,0.02714251921939672,0.07021407451212275,0.30014133648728686,0.2564210526315818,0.37311590774689773,828.8385570668244,0.2952637606045292,0.5105643099584775,0.1070006662497515,0.05000502545638179,0.03716623773086723,0.23470195150798315,0.13525133057362695,0.14677764636309898,0.02822708456534628,0.11310644589000612,0.27795328208160486,0.06373920756948481,0.8090768775872401,0.13443761088113435,0.05644175044352417,3.2921939680662935,45928.01537551745
209,SE99,51.478246000000006,-0.08169699999999999,0.1658493089612127,0.30806954971020956,0.2822113241194829,0.18635755684351316,0.0575122603655818,149.0,0.127,0.18100000000000002,0.13699999999999998,0.305,0.25099999999999995,0.09600000000000002,0.2360000000000001,0.33,0.2810000000000001,0.9879999999999997,0.012000000000000002,0.019,0.05200000000000002,0.23800000000000002,0.6880000000000001,1289.0,0.26844494892167997,0.4841089670828602,0.08740068104426786,0.07150964812712825,0.08853575482406353,0.11699999999999999,0.07699999999999999,0.12000000000000005,0.007000000000000003,0.14800000000000008,0.4059999999999999,0.12400000000000005,0.8740000000000004,0.09200000000000001,0.034000000000000016,3.2000000000000006,39105.0
210,SM1,51.364852686537354,-0.19305456664434076,0.1926964038313162,0.19361266250383072,0.2800168652375155,0.20931344154372514,0.1243606268836134,67.43402545210985,0.1807541862022782,0.23418084393838146,0.1134105827193593,0.389776959142675,0.08182652377763039,0.1791553918285305,0.30292766242464575,0.25656262558606796,0.20842732752846424,0.9756939048895015,0.02430609511051613,0.03608841259209686,0.20631949095780078,0.1785498995311443,0.5784668452779591,1023.0194239785667,0.2373340299436409,0.5886646417970182,0.0997098576746568,0.04998561398724395,0.02430585659743049,0.19190622906898822,0.1425766912257205,0.1479745478901522,0.02104152712659045,0.10390421969189734,0.31334293369055916,0.07925987943737532,0.8236684527796345,0.12792163429336942,0.04831078365706641,4.709310113864654,37391.6409912927
211,SM2,51.35355821526891,-0.1966112127659567,0.1780128358034709,0.16426966289848952,0.26074575959499985,0.22633525000407143,0.17063649169897013,64.40926157697122,0.17743053817271545,0.27642928660825994,0.08124655819774686,0.39018397997496623,0.07451564455569427,0.27859073842302773,0.3033229036295362,0.14769336670838595,0.2428811013767216,0.9658297872340451,0.034170212765956914,0.18595744680851234,0.11945932415519339,0.09805882352941273,0.5961551939924884,925.6120150187735,0.2507972021487055,0.5763025458081739,0.11290188048961473,0.03709063092750879,0.022907740625994225,0.155197747183981,0.11083604505632014,0.13823153942428143,0.019949937421777166,0.10291864831038872,0.4016370463078858,0.07143554443053866,0.834345431789742,0.12227534418022648,0.043326658322903444,3.4217772215269058,48493.87484355444
212,SM3,51.37006643186168,-0.21415257389635275,0.19458869187533331,0.169448337891002,0.21248199585755942,0.2625374706883395,0.16094350368776936,57.18234165067179,0.24121497120921265,0.30831285988483725,0.09725143953934735,0.272731285988483,0.08048368522072974,0.3438809980806128,0.41507293666026657,0.08058541266794611,0.1397101727447216,0.98169289827255,0.01830710172744715,0.059969289827255266,0.4092706333973134,0.2596660268714005,0.27074088291746695,898.9596928982726,0.24624700694922974,0.5712102394876317,0.11895589410297881,0.03207749902810675,0.031509360432048515,0.18838003838771533,0.15046257197696833,0.1666621880998081,0.03263915547024947,0.12110364683301397,0.2740326295585412,0.06631094049904056,0.846366602687146,0.11560268714011517,0.03799808061420352,3.004030710172754,42867.98080614203
213,SM4,51.39297385266841,-0.20019084686774888,0.2074092613390429,0.17877358573971205,0.23957980214301156,0.2360145265564075,0.13822282422182589,60.42343387470998,0.22272273781902574,0.2576252900231985,0.11594199535962876,0.27482714617169585,0.12867749419953659,0.26967981438515043,0.36306148491879214,0.18373085846867596,0.16722505800464113,0.9806218097447774,0.0193781902552204,0.039060324825986315,0.2228665893271486,0.47660208816705246,0.2613329466357291,874.3364269141531,0.2853277446533274,0.5154994793085862,0.11743355566049507,0.04307250037354416,0.0386667200040425,0.21062761020881748,0.14112993039443078,0.1383665893271476,0.024017401392111334,0.10732830626450035,0.2673863109048746,0.11094315545243633,0.8264721577726178,0.12599187935034692,0.0475870069605567,3.0406032482598877,39024.66241299304
214,SM5,51.36682199100844,-0.16577332867132766,0.21101728943901849,0.17337076130294962,0.23390189817603668,0.24513963693869928,0.13657041414329582,63.25974025974026,0.23458341658341514,0.296372627372627,0.11260239760239725,0.28314785214785415,0.07335964035964054,0.26995404595404615,0.4103896103896162,0.16134565434565554,0.143716283716285,0.9519360639360736,0.04806393606393619,0.12528771228771127,0.27688311688311806,0.26639460539460363,0.33083316683316816,889.2437562437563,0.2429543938882704,0.5723100013374431,0.11239709810014524,0.04009559149812968,0.03224291517600523,0.1863436563436576,0.14323476523476464,0.16190109890110027,0.028443556443556266,0.12273826173826306,0.3014115884115887,0.055757242757242045,0.8498021978022056,0.11148051948051892,0.038784215784215696,3.1038961038961115,43585.31168831169
215,SM6,51.3609605324459,-0.14637119883527366,0.20355540778496545,0.1817699020100572,0.22937814118352504,0.24293976382291488,0.1423567851985391,67.82113144758735,0.20588685524126246,0.2778236272878563,0.11268302828618944,0.3285166389351055,0.07504991680532319,0.26538935108153044,0.3763793677204612,0.1654567387687212,0.17182279534109818,0.933075707154748,0.066924292845258,0.09729617304492441,0.2685124792013285,0.16416638935108288,0.4698893510815278,904.5049916805325,0.25319900846822596,0.5692909572340105,0.10679112786991393,0.04250205200933069,0.028216854418516058,0.1842728785357722,0.14319883527454405,0.16161980033277823,0.02846339434276178,0.12423627287853525,0.2992013311148121,0.05892678868552415,0.8406064891846883,0.11782196339434411,0.041602329450914834,3.3405158069884022,41341.321131447585
216,SM7,51.334015599999994,-0.20791572000000003,0.18591291319637615,0.11756678321888986,0.14275981739928548,0.304555056364816,0.2492054298206327,9.32,0.27636000000000016,0.4170799999999999,0.06008000000000003,0.157,0.08947999999999999,0.4931599999999998,0.4234399999999998,0.019000000000000006,0.05316,0.97712,0.02288000000000001,0.7997200000000002,0.08824,0.07728000000000003,0.02964000000000001,818.44,0.31690793217252755,0.4539283031751452,0.1899995447820644,0.01916831683168318,0.019995903038579732,0.16431999999999994,0.11592000000000006,0.13360000000000005,0.03296000000000002,0.10384000000000004,0.41028000000000003,0.03884000000000001,0.8593599999999997,0.10692,0.03372000000000002,0.7719999999999996,70299.0
